game,bat,name,pos,team
13,9,王寶篁,|(PR)|(2B),LION
15,1,劉芙豪,RF,LION
15,2,唐肇廷,CF,LION
15,3,郭岱琦,LF,LION
15,3,郭俊佑,|(LF),LION
15,4,鄧志偉,DH,LION
15,5,陳鏞基,SS,LION
15,6,高國慶,1B,LION
15,7,劉育辰,3B,LION
15,7,黃恩賜,|(3B),LION
15,8,高志綱,C,LION
15,8,凃壯勳,|(C),LION
15,8,張泰山,|(PH),LION
15,8,王寶篁,|(C),LION
15,9,周廣勝,2B,LION
17,1,劉芙豪,RF,LION
17,2,唐肇廷,CF,LION
17,3,潘武雄,LF,LION
17,4,鄧志偉,DH,LION
17,5,陳鏞基,SS,LION
17,6,高國慶,1B,LION
17,7,劉育辰,3B,LION
17,7,黃恩賜,|(3B),LION
17,8,凃壯勳,C,LION
17,9,周廣勝,2B,LION
19,1,劉芙豪,RF,LION
19,2,唐肇廷,CF,LION
19,2,郭岱琦,|(PH),LION
19,2,郭俊佑,|(CF),LION
19,3,潘武雄,LF,LION
19,4,鄧志偉,DH,LION
19,5,陳鏞基,SS,LION
19,6,高國慶,1B,LION
19,7,黃恩賜,3B,LION
19,8,凃壯勳,C,LION
19,8,高志綱,|(PH),LION
19,8,王寶篁,|(C),LION
19,9,周廣勝,2B,LION
21,1,劉芙豪,RF,LION
21,2,郭俊佑,CF,LION
21,3,郭岱琦,LF,LION
21,4,鄧志偉,1B,LION
21,5,陳鏞基,SS,LION
21,6,張泰山,DH,LION
21,7,黃恩賜,3B,LION
21,8,陳俊輝,C,LION
21,9,周廣勝,2B,LION
23,1,劉芙豪,RF,LION
23,2,郭俊佑,CF(LF),LION
23,3,郭岱琦,LF,LION
23,3,唐肇廷,|(CF),LION
23,4,鄧志偉,1B,LION
23,4,高國慶,|(1B),LION
23,5,張泰山,DH,LION
23,6,黃恩賜,SS,LION
23,7,劉育辰,3B,LION
23,8,凃壯勳,C,LION
23,9,周廣勝,2B,LION
24,1,林志祥,2B,LION
24,2,劉芙豪,RF,LION
24,3,郭岱琦,LF,LION
24,3,潘武雄,|(PH)|(LF),LION
24,4,鄧志偉,1B,LION
24,4,高國慶,|(1B),LION
24,5,陳鏞基,SS,LION
24,6,張泰山,DH,LION
24,7,郭俊佑,CF,LION
24,7,唐肇廷,|(PH)|(CF),LION
24,8,陳俊輝,C,LION
24,9,黃恩賜,3B,LION
26,1,林志祥,2B,LION
26,2,劉芙豪,RF,LION
26,2,郭岱琦,|(PH)|(RF),LION
26,3,潘武雄,LF,LION
26,4,鄧志偉,1B,LION
26,4,高國慶,|(1B),LION
26,5,陳鏞基,SS,LION
26,6,張泰山,DH,LION
26,7,黃恩賜,3B,LION
26,8,陳俊輝,C,LION
26,9,唐肇廷,CF,LION
26,9,郭俊佑,|(PR)|(CF),LION
28,1,林志祥,2B,LION
28,2,劉芙豪,RF,LION
28,3,潘武雄,DH,LION
28,4,鄧志偉,1B,LION
28,4,高國慶,|(PH)|(1B),LION
28,5,陳鏞基,SS,LION
28,6,郭岱琦,LF,LION
28,6,張泰山,|(PH),LION
28,6,唐肇廷,|(CF),LION
28,7,黃恩賜,3B,LION
28,8,凃壯勳,C,LION
28,9,郭俊佑,CF(LF),LION
30,1,劉芙豪,RF,LION
30,2,郭俊佑,CF,LION
30,3,潘武雄,LF,LION
30,4,鄧志偉,1B,LION
30,4,唐肇廷,|(PR),LION
30,5,陳鏞基,SS,LION
30,6,張泰山,DH,LION
30,6,費古洛,|(PR),LION
30,7,黃恩賜,3B,LION
30,8,凃壯勳,C,LION
30,8,郭岱琦,|(PH),LION
30,8,陳俊輝,|(C),LION
30,9,周廣勝,2B,LION
32,1,劉芙豪,RF,LION
32,2,郭俊佑,CF,LION
32,2,唐肇廷,|(PR)|(CF),LION
32,3,潘武雄,LF,LION
32,4,鄧志偉,1B,LION
32,4,高國慶,|(1B),LION
32,5,陳鏞基,SS,LION
32,6,張泰山,DH,LION
32,7,黃恩賜,3B,LION
32,8,陳俊輝,C,LION
32,9,周廣勝,2B,LION
35,1,林志祥,2B,LION
35,2,劉芙豪,RF,LION
35,3,潘武雄,LF,LION
35,4,鄧志偉,1B,LION
35,4,高國慶,|(1B),LION
35,5,陳鏞基,SS,LION
35,6,張泰山,DH,LION
35,6,唐肇廷,|(PR),LION
35,7,黃恩賜,3B,LION
35,8,陳俊輝,C,LION
35,8,郭岱琦,|(PH),LION
35,8,凃壯勳,|(C),LION
35,9,郭俊佑,CF,LION
37,1,林志祥,2B,LION
37,2,劉芙豪,RF,LION
37,3,潘武雄,LF,LION
37,3,郭岱琦,|(LF),LION
37,4,張泰山,DH,LION
37,4,鄧志偉,|(PH),LION
37,5,陳鏞基,SS,LION
37,5,劉育辰,|(3B),LION
37,6,高國慶,1B,LION
37,7,黃恩賜,3B(SS),LION
37,8,陳俊輝,C,LION
37,8,周廣勝,|(PH),LION
37,8,凃壯勳,|(C),LION
37,9,郭俊佑,CF,LION
37,9,唐肇廷,|(CF),LION
38,1,林志祥,2B,LION
38,2,劉芙豪,RF,LION
38,3,潘武雄,LF,LION
38,4,鄧志偉,DH,LION
38,5,陳鏞基,SS,LION
38,6,高國慶,1B,LION
38,7,黃恩賜,3B,LION
38,8,凃壯勳,C,LION
38,8,郭岱琦,|(PH),LION
38,8,陳俊輝,|(C),LION
38,9,唐肇廷,CF,LION
40,1,林志祥,2B,LION
40,2,劉芙豪,RF,LION
40,3,潘武雄,LF,LION
40,4,鄧志偉,DH,LION
40,5,陳鏞基,SS,LION
40,6,高國慶,1B,LION
40,7,黃恩賜,3B,LION
40,7,張泰山,|(PH),LION
40,7,劉育辰,|(PR)|(3B),LION
40,8,凃壯勳,C,LION
40,8,郭岱琦,|(PH),LION
40,8,陳俊輝,|(C),LION
40,9,唐肇廷,CF,LION
42,1,林志祥,2B,LION
42,2,劉芙豪,RF,LION
42,3,郭岱琦,LF,LION
42,4,鄧志偉,DH,LION
42,5,陳鏞基,SS,LION
42,6,高國慶,1B,LION
42,7,劉育辰,3B,LION
42,8,凃壯勳,C,LION
42,8,高志綱,|(PH)|(C),LION
42,9,唐肇廷,CF,LION
42,9,郭俊佑,|(PH)|(CF),LION
44,1,林志祥,2B,LION
44,2,劉芙豪,RF,LION
44,3,潘武雄,LF,LION
44,4,鄧志偉,1B,LION
44,5,張泰山,DH,LION
44,6,郭俊佑,CF,LION
44,7,黃恩賜,SS,LION
44,8,凃壯勳,C,LION
44,8,高志綱,|(C),LION
44,9,劉育辰,3B,LION
46,1,林志祥,2B,LION
46,2,劉芙豪,RF,LION
46,3,潘武雄,LF,LION
46,4,鄧志偉,1B,LION
46,5,張泰山,DH,LION
46,6,郭俊佑,CF,LION
46,7,黃恩賜,SS,LION
46,8,凃壯勳,C,LION
46,8,郭岱琦,|(PH),LION
46,8,高志綱,|(C),LION
46,9,劉育辰,3B,LION
46,9,高國慶,|(PH)|(3B),LION
49,1,林志祥,2B,LION
49,2,劉芙豪,RF,LION
49,3,郭岱琦,LF,LION
49,4,鄧志偉,1B,LION
49,4,高國慶,|(1B),LION
49,5,陳鏞基,SS,LION
49,6,張泰山,DH,LION
49,7,黃恩賜,3B,LION
49,8,凃壯勳,C,LION
49,9,郭俊佑,CF,LION
49,9,潘武雄,|(PH),LION
49,9,唐肇廷,|(PR)|(CF),LION
51,1,林志祥,2B,LION
51,1,周廣勝,|(2B),LION
51,2,劉芙豪,RF,LION
51,2,郭俊佑,|(PH)|(RF),LION
51,3,潘武雄,LF,LION
51,3,郭岱琦,|(PH)|(LF),LION
51,4,張泰山,DH,LION
51,4,鄧志偉,|(PH),LION
51,5,陳鏞基,SS,LION
51,5,劉育辰,|(PH)|(3B),LION
51,6,高國慶,1B,LION
51,7,黃恩賜,3B(SS),LION
51,8,高志綱,C,LION
51,9,唐肇廷,CF,LION
53,1,林志祥,2B,LION
53,2,劉芙豪,RF,LION
53,3,潘武雄,LF,LION
53,4,鄧志偉,1B,LION
53,4,高國慶,|(1B),LION
53,5,陳鏞基,SS,LION
53,6,郭岱琦,DH,LION
53,6,張泰山,|(PH),LION
53,7,黃恩賜,3B,LION
53,8,凃壯勳,C,LION
53,9,唐肇廷,CF,LION
55,1,林志祥,2B,LION
55,2,劉芙豪,RF,LION
55,3,潘武雄,LF,LION
55,4,鄧志偉,DH,LION
55,5,陳鏞基,SS,LION
55,6,高國慶,1B,LION
55,7,黃恩賜,3B,LION
55,8,高志綱,C,LION
55,9,唐肇廷,CF,LION
57,1,林志祥,2B,LION
57,2,劉芙豪,RF,LION
57,3,潘武雄,LF,LION
57,4,鄧志偉,DH,LION
57,5,陳鏞基,SS,LION
57,6,高國慶,1B,LION
57,7,黃恩賜,3B,LION
57,8,高志綱,C,LION
57,9,唐肇廷,CF,LION
59,1,林志祥,2B,LION
59,1,周廣勝,|(PH)|(2B),LION
59,2,劉芙豪,RF,LION
59,3,潘武雄,LF,LION
59,4,鄧志偉,1B,LION
59,4,高國慶,|(PR)|(1B),LION
59,5,陳鏞基,SS,LION
59,6,張泰山,DH,LION
59,7,黃恩賜,3B,LION
59,8,凃壯勳,C,LION
59,9,唐肇廷,CF,LION
61,1,唐肇廷,CF,LION
61,2,劉芙豪,RF,LION
61,3,潘武雄,LF,LION
61,4,鄧志偉,1B,LION
61,5,陳鏞基,SS,LION
61,6,張泰山,DH,LION
61,6,郭岱琦,|(PH),LION
61,7,黃恩賜,3B,LION
61,7,高國慶,|(PH)|(3B),LION
61,8,高志綱,C,LION
61,9,周廣勝,2B,LION
61,9,林志祥,|(PR)|(2B),LION
63,1,唐肇廷,CF,LION
63,2,劉芙豪,RF,LION
63,3,潘武雄,LF,LION
63,4,鄧志偉,DH,LION
63,5,陳鏞基,SS,LION
63,6,高國慶,1B,LION
63,7,劉育辰,3B,LION
63,7,黃恩賜,|(3B),LION
63,8,高志綱,C,LION
63,9,周廣勝,2B,LION
65,1,林志祥,2B,LION
65,2,劉芙豪,RF,LION
65,3,唐肇廷,CF,LION
65,4,鄧志偉,DH,LION
65,4,張泰山,|(PH),LION
65,5,陳鏞基,3B,LION
65,5,劉育辰,|(3B),LION
65,6,高國慶,1B,LION
65,7,黃恩賜,SS,LION
65,8,凃壯勳,C,LION
65,8,郭岱琦,|(PH),LION
65,8,高志綱,|(C),LION
65,9,朱元勤,LF,LION
67,1,唐肇廷,CF,LION
67,2,劉芙豪,RF,LION
67,2,張泰山,|(PH),LION
67,2,方昶詠,|(RF),LION
67,3,潘武雄,LF,LION
67,4,鄧志偉,DH,LION
67,5,陳鏞基,SS,LION
67,6,高國慶,1B,LION
67,7,黃恩賜,3B,LION
67,7,郭岱琦,|(PH),LION
67,7,劉育辰,|(3B),LION
67,8,高志綱,C,LION
67,9,周廣勝,2B,LION
67,9,林志祥,|(PR)|(2B),LION
68,1,林志祥,2B,LION
68,2,劉芙豪,RF,LION
68,3,潘武雄,DH,LION
68,4,鄧志偉,1B,LION
68,4,方昶詠,|(PR)|(LF),LION
68,5,陳鏞基,SS,LION
68,6,郭岱琦,LF,LION
68,6,高國慶,|(1B),LION
68,7,黃恩賜,3B,LION
68,8,凃壯勳,C,LION
68,9,唐肇廷,CF,LION
70,1,唐肇廷,CF,LION
70,2,劉芙豪,RF,LION
70,3,潘武雄,LF,LION
70,4,鄧志偉,DH,LION
70,5,陳鏞基,SS,LION
70,5,劉育辰,|(3B),LION
70,5,張泰山,|(PH),LION
70,5,林志祥,|(3B),LION
70,6,高國慶,1B,LION
70,7,黃恩賜,3B(SS),LION
70,8,高志綱,C,LION
70,8,凃壯勳,|(PH)|(C),LION
70,9,周廣勝,2B,LION
72,1,唐肇廷,CF,LION
72,2,劉芙豪,RF,LION
72,2,方昶詠,|(PH)|(RF),LION
72,3,潘武雄,LF,LION
72,3,郭岱琦,|(LF),LION
72,4,鄧志偉,DH,LION
72,5,高國慶,1B,LION
72,6,黃恩賜,SS,LION
72,7,劉育辰,3B,LION
72,8,凃壯勳,C,LION
72,8,薛惟中,|(C),LION
72,9,周廣勝,2B,LION
72,9,林志祥,|(PH)|(2B),LION
74,1,林志祥,2B,LION
74,2,劉芙豪,RF,LION
74,3,潘武雄,LF,LION
74,4,鄧志偉,DH,LION
74,5,陳鏞基,SS,LION
74,6,高國慶,1B,LION
74,7,黃恩賜,3B,LION
74,8,高志綱,C,LION
74,9,唐肇廷,CF,LION
76,1,林志祥,2B(3B),LION
76,2,劉芙豪,RF,LION
76,3,郭岱琦,LF,LION
76,3,唐肇廷,|(PR)|(CF),LION
76,4,鄧志偉,DH,LION
76,5,陳鏞基,3B,LION
76,5,周廣勝,|(2B),LION
76,6,高國慶,1B,LION
76,7,黃恩賜,SS,LION
76,8,高志綱,C,LION
76,9,朱元勤,CF(LF),LION
79,1,林志祥,2B,LION
79,2,劉芙豪,RF,LION
79,3,潘武雄,LF,LION
79,4,鄧志偉,DH,LION
79,5,陳鏞基,SS,LION
79,6,高國慶,1B,LION
79,7,黃恩賜,3B,LION
79,7,郭岱琦,|(PH),LION
79,7,劉育辰,|(PR)|(3B),LION
79,8,高志綱,C,LION
79,9,唐肇廷,CF,LION
79,9,方昶詠,|(PH)|(CF),LION
81,1,林志祥,2B,LION
81,2,郭岱琦,RF,LION
81,3,潘武雄,LF,LION
81,4,鄧志偉,DH,LION
81,5,陳鏞基,SS,LION
81,6,高國慶,1B,LION
81,7,黃恩賜,3B,LION
81,7,劉育辰,|(3B),LION
81,8,凃壯勳,C,LION
81,9,方昶詠,CF,LION
83,1,林志祥,2B,LION
83,1,周廣勝,|(PR)|(2B),LION
83,2,郭岱琦,RF,LION
83,2,劉芙豪,|(RF),LION
83,3,潘武雄,LF,LION
83,3,唐肇廷,|(CF),LION
83,4,鄧志偉,DH,LION
83,5,陳鏞基,SS,LION
83,5,李育儒,|(SS),LION
83,6,高國慶,1B,LION
83,7,劉育辰,3B,LION
83,8,高志綱,C,LION
83,8,陳俊輝,|(C),LION
83,9,方昶詠,CF(LF),LION
84,1,唐肇廷,CF,LION
84,2,劉芙豪,RF,LION
84,3,潘武雄,LF,LION
84,4,鄧志偉,DH,LION
84,5,陳鏞基,SS(3B),LION
84,6,高國慶,1B,LION
84,7,周廣勝,2B,LION
84,8,高志綱,C,LION
84,9,劉育辰,3B,LION
84,9,林志祥,|(PH),LION
84,9,李育儒,|(PR)|(SS),LION
86,1,唐肇廷,CF,LION
86,2,劉芙豪,RF,LION
86,3,潘武雄,LF,LION
86,4,鄧志偉,DH,LION
86,5,陳鏞基,3B,LION
86,6,高國慶,1B,LION
86,7,周廣勝,2B,LION
86,7,林志祥,|(2B),LION
86,8,高志綱,C,LION
86,9,李育儒,SS,LION
86,9,陳俊輝,|(PH),LION
88,1,林志祥,2B,LION
88,1,周廣勝,|(2B),LION
88,2,劉芙豪,RF,LION
88,3,潘武雄,LF,LION
88,3,方昶詠,|(LF),LION
88,4,鄧志偉,DH,LION
88,5,陳鏞基,3B,LION
88,5,劉育辰,|(3B),LION
88,6,高國慶,1B,LION
88,7,唐肇廷,CF,LION
88,8,凃壯勳,C,LION
88,8,陳俊輝,|(C),LION
88,9,李育儒,SS,LION
90,1,林志祥,2B,LION
90,2,劉芙豪,RF,LION
90,3,潘武雄,LF,LION
90,4,鄧志偉,DH,LION
90,5,陳鏞基,3B(SS),LION
90,6,高國慶,1B,LION
90,7,唐肇廷,CF,LION
90,8,高志綱,C,LION
90,9,李育儒,SS,LION
90,9,羅國龍,|(PH),LION
90,9,劉育辰,|(3B),LION
92,1,林志祥,2B,LION
92,2,劉芙豪,DH,LION
92,3,潘武雄,LF,LION
92,4,鄧志偉,1B,LION
92,4,高國慶,|(1B),LION
92,5,陳鏞基,SS,LION
92,6,唐肇廷,CF,LION
92,7,劉育辰,3B,LION
92,8,高志綱,C,LION
92,9,方昶詠,RF,LION
95,1,林志祥,2B,LION
95,2,劉芙豪,RF,LION
95,3,潘武雄,LF,LION
95,4,鄧志偉,DH,LION
95,5,陳鏞基,SS,LION
95,6,高國慶,1B,LION
95,7,唐肇廷,CF,LION
95,8,高志綱,C,LION
95,9,劉育辰,3B,LION
97,1,林志祥,2B,LION
97,2,劉芙豪,RF,LION
97,3,潘武雄,LF,LION
97,3,方昶詠,|(LF),LION
97,4,鄧志偉,DH,LION
97,5,陳鏞基,SS,LION
97,6,高國慶,1B,LION
97,7,唐肇廷,CF,LION
97,8,高志綱,C,LION
97,9,劉育辰,3B,LION
98,1,林志祥,2B,LION
98,2,劉芙豪,RF,LION
98,3,潘武雄,DH,LION
98,4,鄧志偉,1B,LION
98,5,陳鏞基,3B(SS),LION
98,6,郭岱琦,LF,LION
98,7,唐肇廷,CF,LION
98,8,凃壯勳,C,LION
98,9,李育儒,SS,LION
98,9,周廣勝,|(PH),LION
98,9,劉育辰,|(3B),LION
100,1,林志祥,2B,LION
100,2,劉芙豪,RF,LION
100,3,潘武雄,DH,LION
100,4,鄧志偉,1B,LION
100,4,劉育辰,|(PR)|(3B),LION
100,5,陳鏞基,SS,LION
100,6,郭岱琦,LF,LION
100,7,高國慶,3B(1B),LION
100,8,高志綱,C,LION
100,9,唐肇廷,CF,LION
100,9,方昶詠,|(PH)|(CF),LION
102,1,林志祥,2B,LION
102,2,劉芙豪,RF,LION
102,3,潘武雄,DH,LION
102,3,方昶詠,|(PH),LION
102,4,鄧志偉,1B,LION
102,5,陳鏞基,SS,LION
102,6,郭岱琦,LF,LION
102,7,高國慶,3B,LION
102,8,高志綱,C,LION
102,9,唐肇廷,CF,LION
104,1,林志祥,2B,LION
104,2,劉芙豪,RF,LION
104,3,唐肇廷,CF,LION
104,4,鄧志偉,DH,LION
104,5,陳鏞基,SS,LION
104,6,高國慶,1B,LION
104,7,黃恩賜,3B,LION
104,8,高志綱,C,LION
104,9,郭俊佑,LF,LION
107,1,林志祥,2B,LION
107,2,劉芙豪,RF,LION
107,3,高志綱,C,LION
107,4,鄧志偉,DH,LION
107,5,陳鏞基,SS,LION
107,6,郭岱琦,LF,LION
107,6,方昶詠,|(LF),LION
107,7,高國慶,1B,LION
107,8,黃恩賜,3B,LION
107,8,張泰山,|(PH),LION
107,8,劉育辰,|(PR)|(3B),LION
107,9,唐肇廷,CF,LION
109,1,林志祥,2B,LION
109,1,郭岱琦,|(PH),LION
109,2,劉芙豪,RF,LION
109,3,高志綱,C,LION
109,4,張泰山,DH,LION
109,5,陳鏞基,SS,LION
109,5,劉育辰,|(3B),LION
109,5,鄧志偉,|(PH)|(1B),LION
109,6,高國慶,1B(3B),LION
109,7,黃恩賜,3B(SS),LION
109,8,郭俊佑,LF,LION
109,9,唐肇廷,CF,LION
111,1,林志祥,2B,LION
111,2,劉芙豪,RF,LION
111,2,郭岱琦,|(RF),LION
111,3,高志綱,C,LION
111,4,鄧志偉,1B,LION
111,5,高國慶,3B,LION
111,5,陳鏞基,|(PH),LION
111,6,張泰山,DH,LION
111,7,郭俊佑,LF,LION
111,8,黃恩賜,SS,LION
111,8,劉育辰,|(PH)|(SS),LION
111,9,唐肇廷,CF,LION
114,1,林志祥,2B,LION
114,2,劉芙豪,RF,LION
114,3,潘武雄,LF,LION
114,3,郭岱琦,|(LF),LION
114,3,郭俊佑,|(LF),LION
114,4,鄧志偉,DH,LION
114,5,陳鏞基,SS,LION
114,5,劉育辰,|(3B),LION
114,6,高國慶,1B,LION
114,7,黃恩賜,3B(SS),LION
114,8,凃壯勳,C,LION
114,9,唐肇廷,CF,LION
116,1,林志祥,2B,LION
116,2,劉芙豪,RF,LION
116,3,郭岱琦,LF,LION
116,4,鄧志偉,1B,LION
116,4,劉育辰,|(PR)|(3B),LION
116,5,高國慶,3B(1B),LION
116,6,張泰山,DH,LION
116,6,郭俊佑,|(PH),LION
116,7,黃恩賜,SS,LION
116,8,高志綱,C,LION
116,9,唐肇廷,CF,LION
118,1,林志祥,2B,LION
118,2,劉芙豪,RF,LION
118,3,郭岱琦,LF,LION
118,3,唐肇廷,|(PR)|(CF),LION
118,4,鄧志偉,DH,LION
118,5,高國慶,1B,LION
118,6,郭俊佑,CF(LF),LION
118,7,黃恩賜,SS,LION
118,8,凃壯勳,C,LION
118,9,劉育辰,3B,LION
120,1,唐肇廷,CF,LION
120,2,劉芙豪,RF,LION
120,3,潘武雄,LF,LION
120,4,鄧志偉,DH,LION
120,5,陳鏞基,3B,LION
120,6,高國慶,1B,LION
120,7,黃恩賜,SS,LION
120,8,高志綱,C,LION
120,9,周廣勝,2B,LION
122,1,林志祥,2B,LION
122,2,劉芙豪,RF,LION
122,2,朱元勤,|(RF),LION
122,3,潘武雄,LF,LION
122,4,鄧志偉,DH,LION
122,5,陳鏞基,SS,LION
122,6,高國慶,1B,LION
122,7,黃恩賜,3B,LION
122,7,張泰山,|(PH),LION
122,8,高志綱,C,LION
122,9,唐肇廷,CF,LION
122,9,郭俊佑,|(PR)|(CF),LION
124,1,林志祥,2B,LION
124,2,羅國龍,RF,LION
124,3,潘武雄,LF,LION
124,4,鄧志偉,DH,LION
124,5,陳鏞基,SS,LION
124,6,高國慶,1B,LION
124,7,黃恩賜,3B,LION
124,8,高志綱,C,LION
124,9,郭俊佑,CF,LION
126,1,林志祥,2B,LION
126,2,羅國龍,RF,LION
126,3,潘武雄,DH,LION
126,4,鄧志偉,1B,LION
126,5,陳鏞基,SS,LION
126,5,黃恩賜,|(SS),LION
126,6,朱元勤,LF,LION
126,7,郭俊佑,CF,LION
126,8,凃壯勳,C,LION
126,9,劉育辰,3B,LION
127,1,林志祥,2B,LION
127,2,羅國龍,RF,LION
127,3,潘武雄,DH,LION
127,4,高國慶,1B,LION
127,5,陳鏞基,SS,LION
127,6,朱元勤,LF,LION
127,7,郭俊佑,CF,LION
127,8,高志綱,C,LION
127,9,劉育辰,3B,LION
129,1,朱元勤,CF,LION
129,1,郭俊佑,|(PH),LION
129,2,羅國龍,RF,LION
129,3,潘武雄,LF,LION
129,4,鄧志偉,DH,LION
129,5,陳鏞基,SS,LION
129,6,高國慶,1B,LION
129,7,周廣勝,2B,LION
129,8,高志綱,C,LION
129,8,凃壯勳,|(C),LION
129,9,劉育辰,3B,LION
129,9,黃恩賜,|(PR)|(3B),LION
131,1,林志祥,2B,LION
131,2,羅國龍,RF,LION
131,3,潘武雄,LF,LION
131,4,鄧志偉,DH,LION
131,5,陳鏞基,SS,LION
131,6,高國慶,1B,LION
131,7,郭俊佑,CF,LION
131,7,方昶詠,|(CF),LION
131,8,凃壯勳,C,LION
131,9,劉育辰,3B,LION
131,9,黃恩賜,|(3B),LION
133,1,林志祥,2B,LION
133,2,羅國龍,RF,LION
133,3,潘武雄,LF,LION
133,4,高國慶,3B(1B),LION
133,4,方昶詠,|(PR),LION
133,5,陳鏞基,DH,LION
133,6,鄧志偉,1B,LION
133,6,劉育辰,|(3B),LION
133,7,郭俊佑,CF,LION
133,8,高志綱,C,LION
133,8,凃壯勳,|(C),LION
133,9,黃恩賜,SS,LION
135,1,林志祥,2B,LION
135,2,羅國龍,RF,LION
135,3,潘武雄,DH,LION
135,4,高國慶,1B,LION
135,5,陳鏞基,SS,LION
135,6,郭俊佑,CF,LION
135,6,方昶詠,|(CF),LION
135,7,朱元勤,LF,LION
135,8,凃壯勳,C,LION
135,8,鄧志偉,|(PH),LION
135,8,高志綱,|(C),LION
135,9,黃恩賜,3B,LION
138,1,林志祥,2B,LION
138,2,羅國龍,CF,LION
138,3,潘武雄,LF,LION
138,3,朱元勤,|(LF),LION
138,4,鄧志偉,DH,LION
138,5,陳鏞基,SS,LION
138,6,郭岱琦,RF,LION
138,7,高國慶,1B,LION
138,8,高志綱,C,LION
138,8,凃壯勳,|(C),LION
138,9,黃恩賜,3B,LION
138,9,劉育辰,|(3B),LION
140,1,林志祥,2B,LION
140,2,羅國龍,CF,LION
140,3,潘武雄,LF,LION
140,4,鄧志偉,DH,LION
140,5,陳鏞基,SS,LION
140,6,郭岱琦,RF,LION
140,6,劉芙豪,|(RF),LION
140,7,高國慶,1B,LION
140,8,高志綱,C,LION
140,9,劉育辰,3B,LION
141,1,林志祥,2B,LION
141,2,羅國龍,CF,LION
141,3,潘武雄,LF,LION
141,4,鄧志偉,DH(1B),LION
141,5,陳鏞基,SS,LION
141,6,郭岱琦,RF,LION
141,7,郭泓志,P,LION
141,8,高國慶,1B,LION
141,8,黃恩賜,|(PR)|(3B),LION
141,9,凃壯勳,C,LION
141,9,高志綱,|(PH)|(C),LION
141,10,劉育辰,3B,LION
141,10,劉芙豪,|(PH)|(RF),LION
143,1,劉芙豪,RF,LION
143,2,羅國龍,CF,LION
143,3,潘武雄,DH,LION
143,4,鄧志偉,1B,LION
143,4,高國慶,|(1B),LION
143,5,陳鏞基,SS,LION
143,6,郭岱琦,LF,LION
143,6,朱元勤,|(LF),LION
143,7,劉育辰,3B(2B),LION
143,8,高志綱,C,LION
143,9,周廣勝,2B,LION
143,9,林志祥,|(PH),LION
143,9,黃恩賜,|(3B),LION
145,1,劉芙豪,RF,LION
145,2,羅國龍,CF,LION
145,3,潘武雄,LF,LION
145,4,鄧志偉,1B,LION
145,5,陳鏞基,SS,LION
145,6,郭岱琦,DH,LION
145,7,黃恩賜,3B,LION
145,8,凃壯勳,C,LION
145,9,周廣勝,2B,LION
148,1,唐肇廷,CF,LION
148,1,羅國龍,|(PH),LION
148,2,黃恩賜,SS,LION
148,2,郭岱琦,|(PH),LION
148,3,劉芙豪,RF,LION
148,4,張泰山,DH,LION
148,5,鄧志偉,1B,LION
148,6,劉育辰,3B,LION
148,7,郭俊佑,LF,LION
148,8,凃壯勳,C,LION
148,8,林志祥,|(PH),LION
148,9,周廣勝,2B,LION
150,1,林志祥,2B,LION
150,2,羅國龍,CF,LION
150,3,潘武雄,LF,LION
150,4,鄧志偉,DH,LION
150,5,陳鏞基,SS,LION
150,6,劉芙豪,RF,LION
150,7,高國慶,1B,LION
150,8,凃壯勳,C,LION
150,8,黃恩賜,|(PR)|(3B),LION
150,8,郭岱琦,|(PH),LION
150,9,劉育辰,3B,LION
150,9,朱元勤,|(PR),LION
150,9,高志綱,|(C),LION
151,1,林志祥,2B,LION
151,2,羅國龍,CF,LION
151,3,潘武雄,LF,LION
151,4,鄧志偉,1B,LION
151,5,高國慶,3B,LION
151,5,劉芙豪,|(PR)|(RF),LION
151,6,郭岱琦,DH,LION
151,7,黃恩賜,SS,LION
151,8,高志綱,C,LION
151,9,朱元勤,RF,LION
151,9,劉育辰,|(3B),LION
153,1,林志祥,2B,LION
153,2,羅國龍,CF,LION
153,3,劉芙豪,RF,LION
153,4,鄧志偉,1B,LION
153,4,劉育辰,|(3B),LION
153,5,陳鏞基,DH,LION
153,6,潘武雄,LF,LION
153,7,高國慶,3B(1B),LION
153,8,高志綱,C,LION
153,9,黃恩賜,SS,LION
156,1,林志祥,2B,LION
156,2,羅國龍,CF,LION
156,3,潘武雄,DH,LION
156,4,鄧志偉,1B,LION
156,4,高國慶,|(1B),LION
156,5,陳鏞基,3B,LION
156,6,郭岱琦,LF,LION
156,6,朱元勤,|(LF),LION
156,7,劉芙豪,RF,LION
156,8,凃壯勳,C,LION
156,8,高志綱,|(C),LION
156,9,黃恩賜,SS,LION
158,1,林志祥,2B,LION
158,2,羅國龍,CF,LION
158,3,潘武雄,LF,LION
158,4,鄧志偉,DH,LION
158,5,陳鏞基,3B,LION
158,6,郭岱琦,RF,LION
158,6,朱元勤,|(RF),LION
158,7,高國慶,1B,LION
158,8,高志綱,C,LION
158,9,黃恩賜,SS,LION
160,1,林志祥,2B,LION
160,2,羅國龍,CF,LION
160,3,潘武雄,LF,LION
160,3,劉育辰,|(PH)|(SS),LION
160,4,鄧志偉,1B,LION
160,5,陳鏞基,DH,LION
160,6,郭岱琦,RF(LF),LION
160,7,高國慶,3B,LION
160,8,陳俊輝,C,LION
